
"EE 461","01","4259","Ind","","002123","","","","Arakaki, D","","","15","0","0","0",""
"EE 461","02","4260","Ind","","002123","","","","Benson, B","","","15","0","0","0",""
"EE 461","03","4261","Ind","","002123","","","","Nafisi, A","","","15","0","0","0",""
"EE 461","04","4262","Ind","","002123","","","","Yu, X","","","15","0","0","0",""
"EE 461","05","4263","Ind","","002123","","","","Zhang, X","","","15","0","0","0",""
"EE 461","06","4264","Ind","","002123","","","","Dolan, D","","","15","0","0","0",""
"EE 461","07","4265","Ind","","002123","","","","Danowitz, A","","","15","0","0","0",""
"EE 461","08","4266","Ind","","002123","","","","Mealy, B","","","15","0","0","0",""
"EE 461","09","4267","Ind","","002123","","","","Pilkington, W","","","15","0","0","0",""
"EE 461","10","4268","Ind","","002123","","","","Prodanov, V","","","15","0","0","0",""
"EE 461","11","4269","Ind","","002123","","","","Shaban, A","","","15","0","0","0",""
"EE 461","12","4270","Ind","","002123","","","","Slivovsky, L","","","15","0","0","0",""
"EE 461","13","4271","Ind","","002123","","","","Taufik, N","","","30","0","0","0",""
"EE 461","14","4372","Ind","","002123","","","","Derickson, D","","","15","0","0","0",""
"EE 461","15","4565","Ind","","002123","","","","Hawkins, B","","","15","0","0","0",""
"EE 461","16","4566","Ind","","002123","","","","Ahlgren, W","","","15","0","0","0",""
"EE 461","17","4567","Ind","","002123","","","","Braun, D","","","15","0","0","0",""
"EE 461","18","4568","Ind","","002123","","","","Oliver, J","","","15","0","0","0",""
"EE 461","19","4569","Ind","","002123","","","","Jin, X","","","15","0","0","0",""
"EE 461","20","4570","Ind","","002123","","","","Saghri, J","","","15","0","0","0",""
"EE 461","21","4571","Ind","","002123","","","","Smilkstein, T","","","15","3","0","0",""
"EE 461","22","4792","Ind","","002123","","","","MacCarley, C","","","10","0","0","0",""
"EE 461","23","4803","Ind","","002123","","","","DePiero, F","","","15","0","0","0",""
"EE 461","24","5475","Ind","","002123","","","","Murray, R","","","15","0","0","0",""
"EE 461","25","7474","Ind","","002123","","","","Callenes-Sloan, J","","","10","0","0","0",""
"EE 461","26","8820","Ind","","002123","","","","Poshtan, M","","","15","2","0","0",""
"EE 461","27","8834","Ind","","002123","","","","Dehghan Banadaki, A","","","15","0","0","0",""
